Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
PB2,CY078714,Yes,1,2312,H4N6,08/08/2006,IRD:Mallard/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0741R2/2006
PB2,CY078586,Yes,1,2297,H2N3,08/10/2006,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0792/2006
PB2,CY079731,No,1,2316,mixed,08/11/2006,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0804/2006
PB2,CY078538,Yes,1,2312,H3N8,08/12/2006,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0814/2006
PB2,CY078474,Yes,1,2312,mixed,08/12/2006,IRD:Mallard/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0817/2006
PB2,CY079707,No,1,2312,H3,08/12/2006,IRD:Mallard/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0846/2006
PB2,CY078642,Yes,1,2297,H3N8,08/17/2006,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP0964/2006
PB2,CY078690,Yes,1,2315,H3N8,08/20/2006,IRD:Mallard/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/6MP1080R1/2006
PB2,CY077317,Yes,1,2316,H1N1,08/17/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP0278/2007
PB2,CY045414,Yes,1,2297,H3N8,08/16/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP0343/2007
PB2,CY078906,Yes,1,2315,H3N8,08/16/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP0345BR2/2007
PB2,CY078946,Yes,1,2315,H3N8,08/18/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP0408/2007
PB2,CY078914,Yes,1,2316,H3N8,09/06/2007,IRD:Mallard/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP0509/2007
PB2,CY077324,Yes,1,2316,H1N1,08/08/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP0692/2007
PB2,CY077411,Yes,1,2298,H4N5,09/15/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP1067R1/2007
PB2,CY077221,Yes,1,2301,H4N6,08/08/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP1246/2007
PB2,CY079050,Yes,1,2312,H3N8,08/16/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP1460R2/2007
PB2,CY077371,Yes,1,2312,H4N6,09/02/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP1644/2007
PB2,CY079923,No,1,2306,mixed,09/03/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP1702/2007
PB2,CY079010,Yes,1,2316,H3N8,09/05/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP1822/2007
PB2,CY079026,Yes,1,2316,H3N8,09/16/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP2228/2007
PB2,CY079565,Yes,1,2307,mixed,09/17/2007,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/7MP2248/2007
PB2,CY079621,Yes,1,2312,H12N5,08/09/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM1995R1/2008
PB2,CY079986,No,1,2297,H8N4,08/09/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2011R1/2008
PB2,CY079387,Yes,1,2316,H8N4,08/09/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2046R1/2008
PB2,CY080114*,Yes,1,2298,H8N4,08/09/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2082/2008(H8N4)
PB2,CY079994,No,1,2297,H8N4,08/13/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2454R1/2008(H8N4)
PB2,CY079066,Yes,1,2305,H3N8,08/13/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2528R1/2008
PB2,CY079629,Yes,1,2306,H8N4,08/14/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2621R1/2008(H8N4)
PB2,CY079082,Yes,1,2297,H12N5,08/17/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2974/2008
PB2,CY079090,Yes,1,2297,H8N4,08/17/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM2987/2008(H8N4)
PB2,CY079098,Yes,1,2297,H8N4,08/17/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3041/2008(H8N4)
PB2,CY079114,Yes,1,2297,H8N4,08/18/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3088/2008(H8N4)
PB2,CY079637,Yes,1,2297,H8N4,08/18/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3091/2008(H8N4)
PB2,CY079645,Yes,1,2297,H8N4,08/18/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3137/2008
PB2,CY080024,No,1,2298,H8N4,08/19/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3177/2008
PB2,CY080175,No,1,2298,H?N4,08/20/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3284R1/2008(N4
PB2,CY080039,No,1,2297,N4,08/20/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3359/2008(N4
PB2,CY080182,No,1,2306,N6,08/20/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3431R1/2008(N6
PB2,CY080069,No,1,2316,mixed,09/14/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3579/2008
PB2,CY079122,Yes,1,2306,H3N8,09/14/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3582/2008
PB2,CY079668,Yes,1,2298,H4N6,09/15/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3608/2008
PB2,CY079146,Yes,1,2306,H4N6,09/24/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3658/2008
PB2,CY080084,No,1,2316,H4N6,09/25/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3669/2008
PB2,CY080099,Yes,1,2297,H3N8,09/26/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3696/2008
PB2,CY079162,Yes,1,2297,H3N8,09/26/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3700/2008
PB2,CY079676,Yes,1,2316,H4N1,09/27/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3723/2008
PB2,CY079178,Yes,1,2312,H3N8,09/27/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3731/2008
PB2,CY079186,Yes,1,2316,H12N5,09/27/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3736/2008
PB2,CY080190,No,1,2307,H8N4,09/27/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8BM3739R1/2008
PB2,CY080129,No,1,2297,N4,08/06/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8MP0073R2/2008(N4
PB2,CY079962,No,1,2297,H8N4,08/07/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8MP0209R1/2008
PB2,CY080137,Yes,1,2306,H8N4,08/07/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8MP0213R2/2008
PB2,CY080214,Yes,1,2312,H7N3,08/08/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8MP0262R2/2008
PB2,CY079938,No,1,2297,H8N4,08/10/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8MP0469/2008
PB2,CY079058,Yes,1,2316,H8N4,08/13/2008,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/8MP0689/2008
PB2,CY136286,Yes,1,2316,H3N1,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10146R0/2009
PB2,CY142473,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10210R0/2009(H10N7)
PB2,CY142481,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10218R0/2009(H10N7)
PB2,CY142489,Yes,1,2297,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10222R0/2009(H10N7)
PB2,CY142497,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10224R0/2009
PB2,CY142505,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10234R0/2009
PB2,CY142513,Yes,1,2297,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10236R0/2009
PB2,CY142521,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10238R0/2009
PB2,CY142529,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10244R0/2009
PB2,CY142537,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10287R0/2009
PB2,CY143411,Yes,1,2316,H3N8,08/16/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10471R0/2009
PB2,CY136262,Yes,1,2316,H3N1,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10525R2/2009
PB2,CY143057,Yes,1,2306,H4N6,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10749R0/2009
PB2,CY143065,Yes,1,2306,H4N6,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10813R0/2009
PB2,CY143073,Yes,1,2293,H3N8,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10819R0/2009
PB2,CY143081,Yes,1,2306,H4N6,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10835R0/2009
PB2,CY142769,Yes,1,2306,H4N6,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10877R0/2009
PB2,CY141406*,No,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM10959R2/2009(H10N7)
PB2,CY142777,Yes,1,2316,H3N8,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10969R0/2009(H3N8)
PB2,CY142785,Yes,1,2316,H3N8,08/17/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM10987R0/2009(H3N8)
PB2,CY142145,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11151R0/2009(H10N7)
PB2,CY142153,Yes,1,2297,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11179R0/2009(H10N7)
PB2,CY142801,Yes,1,2316,H3N8,08/18/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11231R0/2009(H3N8)
PB2,CY142161,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11317R0/2009(H10N7)
PB2,CY136093,Yes,1,2316,H3N1,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11325R0/2009
PB2,CY142401,Yes,1,2297,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11358R1/2009(H10N7)
PB2,CY136101,Yes,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11387R0/2009
PB2,CY141374*,No,1,2306,H10N7,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11389R0/2009(H10N7)
PB2,CY142177,Yes,1,2297,H12N5,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11409R0/2009(H12N5)
PB2,CY136109,Yes,1,2316,H3N1,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11431R0/2009
PB2,CY142817,Yes,1,2293,H3N8,08/18/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11487R0/2009(H3N8)
PB2,CY142185,Yes,1,2295,H8N4,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11556R0/2009(H8N4)
PB2,CY142193,Yes,1,2297,H10N4,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11564R0/2009
PB2,CY142833,Yes,1,2316,H3N8,08/20/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11572R0/2009
PB2,CY142417,Yes,1,2297,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11583R0/2009
PB2,CY142201,Yes,1,2307,H8N4,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11643R0/2009
PB2,CY136121,Yes,1,2316,Mixed,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11661R0/2009
PB2,CY136122,Yes,1,2316,Mixed,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11661R0/2009
PB2,CY142841,Yes,1,2316,H4N6,08/19/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11719R1/2009
PB2,CY142849,Yes,1,2316,H3N8,08/19/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11757R0/2009
PB2,CY142209,Yes,1,2306,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11779R0/2009
PB2,CY142217,Yes,1,2297,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11783R0/2009
PB2,CY141448,No,1,2316,H3N7,08/19/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11787R0/2009
PB2,CY142857,Yes,1,2316,H3N8,08/19/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11789R0/2009
PB2,CY142873,Yes,1,2295,H3N8,08/19/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11911R0/2009
PB2,CY142881,Yes,1,2306,H4N6,08/19/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM11915R0/2009
PB2,CY142225,Yes,1,2295,H8N4,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM11917R0/2009
PB2,CY142897,Yes,1,2297,H3N8,08/20/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12066R1/2009
PB2,CY142345,Yes,1,2295,H8N4,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM12068R0/2009
PB2,CY142233,Yes,1,2297,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM12094R0/2009
PB2,CY136294,Yes,1,2316,H4N8,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM12153R0/2009
PB2,CY143097,Yes,1,2316,H3N8,08/20/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12176R0/2009
PB2,CY143105,Yes,1,2316,H3N8,08/20/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12180R0/2009
PB2,CY143113,Yes,1,2316,H4N6,08/21/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12186R0/2009
PB2,CY143121,Yes,1,2316,H4N6,08/21/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12190R0/2009
PB2,CY143145,Yes,1,2316,H3N8,08/21/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12210R0/2009
PB2,CY143419,Yes,1,2316,H3N8,08/21/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12211R0/2009
PB2,CY143225,Yes,1,2316,H3N8,09/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12464R0/2009
PB2,CY143329,Yes,1,2293,H3N8,09/05/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12647R0/2009
PB2,CY143347,Yes,1,2293,H3N8,09/06/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM12700R0/2009
PB2,CY135470,Yes,1,2297,H10N7,07/24/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM3859R1/2009
PB2,CY135374,Yes,1,2306,H4N6,07/27/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4347R0/2009
PB2,CY135478,Yes,1,2297,H10N7,07/28/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4410R1/2009
PB2,CY135414,Yes,1,2306,H4N6,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4583R0/2009
PB2,CY135422,Yes,1,2297,H10N7,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4637R0/2009
PB2,CY135430,Yes,1,2306,H4N6,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4641R0/2009
PB2,CY135438,Yes,1,2306,H10N7,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4646R0/2009
PB2,CY135446,Yes,1,2306,H4N6,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4660R0/2009
PB2,CY135454,Yes,1,2306,H10N7,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4666R0/2009
PB2,CY135518,Yes,1,2306,H10N7,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4989R0/2009
PB2,CY135526,Yes,1,2297,H10N7,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4991R0/2009
PB2,CY135188*,Yes,1,2316,H10N7,07/29/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM4994R0/2009
PB2,CY135550,Yes,1,2306,H10N7,07/29/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM5053R0/2009
PB2,CY135196*,Yes,1,2316,H10N7,07/29/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM5054R0/2009
PB2,CY135566,Yes,1,2297,H10N7,07/30/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM5375R0/2009
PB2,CY135574,Yes,1,2306,H10N7,07/30/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM5376R0/2009
PB2,CY135582,Yes,1,2306,H10N7,07/31/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM5554R0/2009
PB2,CY135590,Yes,1,2306,H10N7,07/31/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM5698R0/2009
PB2,CY142425,Yes,1,2306,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM5941R0/2009
PB2,CY143427,Yes,1,2306,H4N6,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6039R0/2009
PB2,CY143363,Yes,1,2316,H4N6,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6040R0/2009
PB2,CY143435,Yes,1,2306,H4N6,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6094R0/2009
PB2,CY143443,Yes,1,2316,H4N6,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6095R0/2009
PB2,CY142593,Yes,1,2316,H3N8,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6144R0/2009
PB2,CY143371,Yes,1,2316,H3N8,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6145R0/2009
PB2,CY142601,Yes,1,2316,H3N8,08/02/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6146R0/2009
PB2,CY141997,Yes,1,2306,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6164R0/2009
PB2,CY141422,No,1,2306,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6165R0/2009
PB2,CY142005,Yes,1,2306,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6205R0/2009
PB2,CY142024,Yes,1,2306,mixed,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6226R0/2009
PB2,CY142449,Yes,1,2297,H10N7,2009,IRD:Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6229R0/2009
PB2,CY142609,Yes,1,2306,H4N6,08/03/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6248R0/2009
PB2,CY142625,Yes,1,2316,H3N8,08/03/2009,IRD:Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6290R0/2009
PB2,CY142641,Yes,1,2306,H4N6,08/03/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6494R0/2009
PB2,CY142040,Yes,1,2307,H8N4,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6510R0/2009
PB2,CY141440*,No,1,2316,H4N6,08/05/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6800R0/2009
PB2,CY142657,Yes,1,2316,H3N8,08/05/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM6902R0/2009
PB2,CY136077,Yes,1,2316,H3N8,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM6960R0/2009
PB2,CY142665,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7044R0/2009
PB2,CY142673,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7050R0/2009
PB2,CY142905,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7052R0/2009
PB2,CY143379,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7055R0/2009
PB2,CY143387,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7069R0/2009
PB2,CY136130,Yes,1,2316,H3N8,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM7108R2/2009
PB2,CY142681,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7118R1/2009
PB2,CY142056,Yes,1,2307,H8N4,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM7152R2/2009
PB2,CY142689,Yes,1,2306,H4N6,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7232R0/2009
PB2,CY142096,Yes,1,2295,H8N4,2009,IRD:Northern Pintail/Avian,USA,Alaska,-N/A-,A/northern pintail/Interior Alaska/9BM7240R0/2009
PB2,CY142697,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7252R0/2009
PB2,CY142705,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7254R0/2009
PB2,CY142713,Yes,1,2316,H3N8,08/06/2009,IRD:Northern Pintail/Avian,USA,Alaska,09-Aug,A/northern pintail/Interior Alaska/9BM7258R0/2009
